id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21473222,"Luxury, Zen 1BR in N Williamsburg",2823757,Meg,Brooklyn,Williamsburg,40.71805,-73.95583,Entire home/apt,,30,4,2018-12-09,0.06,1,0,0,
5374912,3 bedroom home for groups and families,27863482,Maryjoan,Bronx,Mott Haven,40.80899,-73.91489,Entire home/apt,,30,0,,,2,0,0,
24758883,Upscale safe neighborhood house Bedroom by subway,15838559,Weimin,Queens,Forest Hills,40.7135,-73.85117,Private room,,30,9,2019-08-28,0.12,2,0,0,
49138581,The Williamsburg private Room by Art & Maria,126503835,Arty,Brooklyn,Williamsburg,40.71755,-73.96409,Private room,163,30,25,2023-10-15,0.68,3,89,6,
544401457419857074,Imperial Midtown Studios 728,433145666,Anna,Manhattan,Midtown,40.74817,-73.98881,Entire home/apt,300,1,131,2024-04-14,4.86,5,166,45,Exempt
634996589413630576,"4 Bedroom 20 Min 2 Manhattan, 5 Min 2 Bronx Zoo",437113809,Eskander,Bronx,Van Nest,40.84561,-73.86301,Entire home/apt,159,30,6,2023-09-24,0.34,3,365,3,
11528951,Spacious duplex in townhouse.,1141610,Maria,Brooklyn,Crown Heights,40.67377,-73.92823,Entire home/apt,200,30,2,2023-01-04,0.10,1,364,0,
37218076,Newly renovated and Clean Apartment for Rent,243909277,John,Queens,Forest Hills,40.72253,-73.85604,Private room,85,30,12,2023-06-20,0.26,1,180,1,
17316565,Beautiful apartment with sweeping NYC views,116854478,Travis,Brooklyn,Carroll Gardens,40.68346,-73.99898,Entire home/apt,,30,0,,,1,0,0,
48016092,Scorsese's Set for The Irishman,387005139,Zachary,Brooklyn,Gowanus,40.67302,-73.9906,Entire home/apt,150,30,1,2022-09-01,0.05,1,77,0,
54164357,Comfortable Room in the Upper West Side,438952657,Gisele,Manhattan,Washington Heights,40.84162,-73.94092,Private room,50,30,8,2023-10-31,0.36,37,228,2,
583325206900651137,Cozy private room,443243931,Alex,Queens,Ridgewood,40.70205,-73.90264,Private room,49,30,0,,,18,364,0,
16601518,"Studio-like room very private18x18 bd 10""ceiling.",26326392,Maggie,Manhattan,Harlem,40.824669,-73.952309,Private room,83,30,129,2023-06-18,1.49,3,180,3,
43878655,Reasonable Stay & Easy Commute & New Bath,19303369,Hiroki,Queens,Woodside,40.7463,-73.89296,Private room,35,30,0,,,258,39,0,
39899915,Cozy room near Yankee Stadium,307330962,Juan,Bronx,Concourse Village,40.82859,-73.91957,Private room,60,30,9,2022-01-02,0.17,1,121,0,
852231888519393589,Fun Adventures,393066788,William,Bronx,Kingsbridge,40.88001702639766,-73.89034275819702,Entire home/apt,775,30,0,,,1,365,0,
41494959,lighted room,326205628,Monica,Manhattan,Harlem,40.81977,-73.95643,Private room,82,30,0,,,2,364,0,
932658646851116915,Discover a Hidden Gem,524902261,Clyde,Brooklyn,Bergen Beach,40.6269011,-73.9151887,Entire home/apt,500,30,1,2023-09-24,0.13,1,365,1,
1278784,Private room minutes from midtown!,6959061,Roque,Bronx,Longwood,40.81341,-73.90544,Private room,83,30,188,2024-02-03,1.43,1,254,13,
866098267798992244,Stunning! 3bd/2ba -FreeParking- 30min to Manhattan,471303517,Luxe Retreats,Brooklyn,East New York,40.66727983128283,-73.88330215870229,Entire home/apt,298,30,7,2023-08-16,0.60,5,169,7,
552776894629824118,Contemporary 1 bedroom with indoor fireplace,158445364,Michael,Manhattan,Harlem,40.81747,-73.93569,Entire home/apt,150,30,3,2022-07-03,0.13,2,270,0,
28181575,Airy 1 Bedroom Flat in Vinegar Hill Townhouse,39523758,Nick,Brooklyn,Vinegar Hill,40.7026,-73.98155,Entire home/apt,149,30,0,,,1,75,0,
53465589,Sunny Private Room in Washington Heights Townhouse,111187966,Danielle,Manhattan,Washington Heights,40.85008,-73.93338,Private room,55,30,7,2023-09-03,0.31,2,161,2,
35675859,Enjoy a break. You deserve luxury!,71276635,Joe,Manhattan,Washington Heights,40.840131668138056,-73.94581294497729,Entire home/apt,350,1,27,2024-05-02,0.47,5,332,14,Exempt
52668079,Centrally Located Fort Greene Apartment!,7780030,Stephanie,Brooklyn,Fort Greene,40.68758851663334,-73.97710418701172,Entire home/apt,128,30,50,2024-04-10,1.64,1,139,12,
904540328722572681,1-Bedroom Hotel Suite - 2 beds,326084746,Suiteness,Manhattan,Battery Park City,40.715267,-74.015238,Private room,601,1,0,,,68,119,0,Exempt
25313204,Charming Apartment in Brooklyn,8792814,Carlene,Brooklyn,Bedford-Stuyvesant,40.6927,-73.94513,Entire home/apt,85,30,176,2023-10-07,2.47,9,328,2,
25734018,Guest Suite in Park Slope Brownstone,34758216,Rebecca,Brooklyn,Park Slope,40.6770204,-73.975084,Private room,485,2,257,2024-03-27,3.59,1,319,24,OSE-STRREG-0001346
884397218209157549,BEST LUX HIGHRiSE Condo 1400sf 6BEDS 2BATH #1VIEWS,12197079,Mike,Manhattan,East Village,40.728916690435376,-73.97684394994904,Entire home/apt,611,30,2,2023-08-07,0.19,4,364,2,
47720387,Slightly furnished apt,345626278,May,Brooklyn,East Flatbush,40.65181,-73.95074,Private room,68,30,0,,,3,89,0,
50889641,New LOVELY 1BR oasis across Park,47022650,Jillian,Manhattan,East Harlem,40.79349,-73.93429,Entire home/apt,170,30,27,2023-09-19,0.79,5,365,7,
52761116,"Cozy Studio room with
private bathroom",299097519,Gabriel,Queens,Astoria,40.75796,-73.91629,Entire home/apt,95,30,141,2024-01-07,4.67,1,216,41,
879611314193733403,"Lux Building, Gym, Laundry, AC, Private Bath #553",3223938,Eugene,Brooklyn,Bushwick,40.697506889937436,-73.9288113449538,Private room,52,30,0,,,661,365,0,
890006035813046615,"3 Bedrooms (out of 4), Central Park North",402215343,Dali,Manhattan,Harlem,40.7996317,-73.954792,Private room,270,30,2,2023-08-15,0.21,8,365,2,
987744404359869281,74-1C New Studio With Private Outdoors - GYM,162280872,Urban Furnished,Manhattan,Upper West Side,40.781682,-73.9844951,Entire home/apt,159,30,0,,,201,263,0,
1113767184980310341,Spacious Bed-Stuy Brownstone,9218275,Emily,Brooklyn,Bedford-Stuyvesant,40.68961,-73.92552,Entire home/apt,250,30,0,,,1,82,0,
3415102,3 bedroom loft in Williamsburg,17218916,Randall,Brooklyn,Williamsburg,40.71207,-73.96503,Entire home/apt,650,30,41,2019-05-05,0.34,1,365,0,
913883627188952289,Sunny room in the heart of NYC,3660702,Greg,Manhattan,Chelsea,40.746,-73.99058,Private room,114,30,13,2023-10-20,1.63,4,299,13,
5783517,KLO Room #1 With Private Bathroom,23533897,Fatou,Brooklyn,Crown Heights,40.67614,-73.95235,Private room,164,1,82,2024-04-21,0.74,6,310,16,Exempt
4190301,Cool room while I'm away!,21739563,Redding,Brooklyn,Bedford-Stuyvesant,40.69525,-73.93768,Private room,,30,0,,,1,0,0,
12902686,BayRidge Brooklyn Apartment,70686576,Fotini,Brooklyn,Fort Hamilton,40.61567,-74.03481,Entire home/apt,,30,1,2016-06-23,0.01,1,0,0,
881138796238866594,Stylish and bright Manhattan 2 bedroom (Gramercy),24597610,Inne,Manhattan,Stuyvesant Town,40.73361142227662,-73.97640991090618,Entire home/apt,250,30,1,2023-07-26,0.11,1,297,1,
14445183,Family Friendly Stay in Brooklyn,88945872,Andria,Brooklyn,East Flatbush,40.64496,-73.95036,Private room,98,30,108,2022-08-07,1.18,3,84,0,
855688532818033117,1 Bedroom Artist Haven,41715791,James,Queens,Elmhurst,40.74536,-73.87781,Entire home/apt,100,30,0,,,1,336,0,
235960,"LES private 1 bd apt, walk to *everthing*",1236817,Blue,Manhattan,Lower East Side,40.72113,-73.98442,Entire home/apt,150,30,117,2024-03-16,0.76,1,265,6,
1070385146027468023,Brooklyn Cozy Haven,447283837,Shemi,Brooklyn,East Flatbush,40.65301990375153,-73.94250648037658,Entire home/apt,199,1,4,2024-04-14,2.14,13,290,4,OSE-STRREG-0000955
46727329,Entire Place Perfect for Summer Interns Manhattan,377647905,Emmory,Manhattan,Murray Hill,40.74853,-73.97632,Entire home/apt,250,30,96,2023-12-07,2.33,6,283,20,
681164404044413348,Comfy Studio - No cleaning fee’s - steps to L/M,19758179,Telmo,Brooklyn,Bushwick,40.70095,-73.91389,Entire home/apt,91,30,7,2024-01-28,0.42,9,247,5,
863173891621443053,Beutifull room - In Queens,333971266,Jose Darinel,Queens,Jackson Heights,40.74986,-73.88073,Shared room,47,30,0,,,1,89,0,
39972810,City hub,308173820,Ioannis,Queens,Ditmars Steinway,40.76857,-73.89186,Entire home/apt,,30,0,,,1,0,0,
1094211166635531058,Stylish Room near Central Park,35483886,Farroukh,Manhattan,Midtown,40.75454419435418,-73.97355761460356,Private room,140,30,0,,,17,230,0,
39878242,"Blueground | Midtown, pool, gym, roof",107434423,Blueground,Manhattan,Theater District,40.7607614,-73.98610550000001,Entire home/apt,394,31,0,,,837,296,0,
43330828,Clean & Modern Studio | Washer/D | Work Desk | NYC,30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76153,-73.99878,Entire home/apt,,30,2,2021-10-30,0.04,59,362,0,
35196872,LES Dream,228132014,Camille,Manhattan,Lower East Side,40.71817,-73.98528,Private room,,30,0,,,1,0,0,
44486935,A place you'll remember,87497118,Friko,Brooklyn,Williamsburg,40.71594,-73.9625,Entire home/apt,,150,0,,,1,0,0,
6676383,2 Bedroom apartment in Brooklyn,34943122,Hadrien,Brooklyn,Clinton Hill,40.68612,-73.95995,Entire home/apt,,30,5,2017-12-29,0.05,2,0,0,
24784400,Cozy Studio in Queens,24373940,Wolfe,Queens,East Elmhurst,40.75505,-73.8964,Entire home/apt,100,60,0,,,1,365,0,
581488,1000ft² - Chic 2BR on best Block,2862454,David,Brooklyn,Williamsburg,40.71583,-73.96277,Entire home/apt,282,30,34,2018-08-06,0.25,1,123,0,
20845031,"Blueground | Midtown E, gym, doorman, nr the 6",107434423,Blueground,Manhattan,Kips Bay,40.74572250000001,-73.9798618,Entire home/apt,295,31,0,,,837,311,0,
10587891,Chelsea Apartment (2 bedroom),32712155,Russell,Manhattan,Chelsea,40.7408,-74.00127,Entire home/apt,,30,0,,,1,0,0,
53326519,Lovely converted 2 bedroom in NYC,2799768,Tijana,Manhattan,East Village,40.72469,-73.97683,Entire home/apt,150,45,0,,,1,83,0,
979972287079085757,Red Hook Garden Apartment,246184,Alan,Brooklyn,Red Hook,40.67847,-74.01691,Entire home/apt,140,30,0,,,1,64,0,
934692052722388715,Spatious Central 2 Bed Room Suite in Times Square,525450542,Ahmet,Manhattan,Midtown,40.754274638361075,-73.9801965013696,Entire home/apt,385,2,21,2024-03-12,2.27,6,206,21,Exempt
49814851,EXTREMELY CLEAN 2 BEDROOMS PRIVATE,399098718,Randie,Queens,Ozone Park,40.6831,-73.85579,Private room,105,30,4,2023-08-06,0.12,1,364,1,
1128312489316996446,"Large Room, HDTV Backyard 23 min to Manhattan #300",3223938,Eugene,Brooklyn,Bushwick,40.69006419545528,-73.91387335659323,Private room,41,30,0,,,661,269,0,
1139319945608132579,Spacious Monthly Apartment,466699592,Penha,Queens,Jackson Heights,40.75037,-73.89233,Entire home/apt,140,30,0,,,2,111,0,
569546796277219633,Sophisticated Flatiron One Bedroom Apartment,22541573,Furnished Quarters,Manhattan,Midtown,40.74568,-73.98672,Entire home/apt,385,30,0,,,150,3,0,
1105738108912824645,Curated minibar & SMEG fridge,564300557,Ace Hotel Brooklyn,Brooklyn,Boerum Hill,40.687819,-73.983733,Private room,413,1,0,,,1,80,0,Exempt
50480214,Private Suite in Historic Brooklyn Brownstone,4516365,Stephanie,Brooklyn,Crown Heights,40.67316397256876,-73.9579749113999,Private room,314,1,129,2024-04-29,3.77,1,334,38,OSE-STRREG-0001376
21755954,Private Room in Prime Location,16273067,Kim,Manhattan,Hell's Kitchen,40.76312,-73.98847,Private room,,30,1,2017-12-13,0.01,1,0,0,
19438695,Loft in big apartment,136285709,Jenna,Manhattan,SoHo,40.72312,-74.00635,Private room,,30,1,2017-07-07,0.01,2,0,0,
49898771,Manhattan New York Upper West side,112335936,Ronnie,Manhattan,Upper West Side,40.77193,-73.98143,Private room,,30,0,,,1,0,0,
692700316570921760,The Henri`@ Weeks,83143535,Michelle,Brooklyn,Crown Heights,40.67742,-73.94276,Private room,70,30,40,2023-10-29,1.93,13,364,16,
22342020,Small room in Crown Heights,33060882,Antoine,Brooklyn,Crown Heights,40.67635,-73.95601,Private room,,30,1,2018-01-22,0.01,1,0,0,
500886,Beautiful Room in Brooklyn Brownstone,2206506,James,Brooklyn,Bedford-Stuyvesant,40.69031,-73.92796,Private room,139,4,158,2024-04-29,1.12,1,274,14,OSE-STRREG-0001012
22446079,Beautiful Private Artist's Bungalow,3812968,Melody,Brooklyn,Crown Heights,40.67458,-73.94634,Entire home/apt,,30,8,2019-02-15,0.10,1,0,0,
955034667956489782,"Airy, Modern, PRIME Fort Greene Duplex",3727564,Annemarie,Brooklyn,Fort Greene,40.69002060961127,-73.97033141494846,Entire home/apt,425,30,0,,,1,241,0,
47704601,Queen sized bed in Clean Sharing Room in Manhattan,147402286,Mizue,Manhattan,Murray Hill,40.75022,-73.97909,Shared room,38,30,51,2023-09-30,1.28,2,58,1,
565955554959928946,New York State of Mind - Bedroom #3,144688687,Anthony,Queens,Springfield Gardens,40.66825,-73.76388,Private room,,30,6,2023-09-12,0.31,2,365,3,
53156526,Muriel's Second Floor Suites Sleeps 4,203068035,Nicole,Brooklyn,Crown Heights,40.66738,-73.94191,Private room,105,30,1,2023-02-19,0.07,3,156,0,
772622520708905170,Cozy upper east side apartment,30716491,Eduardo,Manhattan,Upper East Side,40.77769,-73.95247,Entire home/apt,,30,1,2023-01-03,0.06,1,0,0,
48142110,Corey Shic Brownstone -1 bedroom w/street parking,55183922,Corey,Brooklyn,Crown Heights,40.673308463635024,-73.9463921476873,Private room,157,3,106,2024-04-14,2.89,1,335,19,OSE-STRREG-0001512
17665943,"Room in Queens, NY, near LGA.",119987770,Sonia,Queens,East Elmhurst,40.76094,-73.87846,Private room,72,30,664,2023-11-05,7.67,2,365,60,
1039797346411450491,3BR Unit in Lower East Side!,488616033,Mikey,Manhattan,Lower East Side,40.7184699,-73.9826586,Entire home/apt,190,30,0,,,2,185,0,
1066321301742414062,nice 1 bedroom apt in Brooklyn,183059897,James,Brooklyn,East New York,40.66871004213035,-73.87743385659348,Entire home/apt,80,30,0,,,1,180,0,
33374241,"A home away from home,  You will be at home.",203569485,Shanice,Brooklyn,Flatbush,40.6354,-73.95888,Private room,,30,0,,,1,0,0,
47448127,West Village Apartment at Grove Court,48865941,Jillian,Manhattan,West Village,40.73095404834139,-74.00665833418505,Entire home/apt,250,30,3,2023-08-31,0.09,1,307,1,
2228296,Super Bowl 2014,11371978,Joe,Manhattan,Midtown,40.76402,-73.9777,Entire home/apt,,30,0,,,1,0,0,
43163750,25th floor Tower Apartment.,20539689,Beau,Manhattan,Washington Heights,40.84861,-73.93379,Private room,75,30,1,2020-08-24,0.02,2,336,0,
39469608,Private room/Amazing view,303185676,J And Z,Manhattan,Chelsea,40.74976855780367,-74.00158061833864,Private room,,30,9,2023-08-10,0.16,1,0,1,
1005877813858749961,"Luxe Duplex, 2 Patios, 6 Bedroom, At The Train",480704914,Ray,Brooklyn,Crown Heights,40.66774,-73.93072,Entire home/apt,926,1,1,2024-02-11,0.36,8,292,1,Exempt
46156111,Absolutely HUGE room 2 blocks to Prospect Park #64,3223938,Eugene,Brooklyn,Flatbush,40.65442,-73.95565,Private room,36,90,1,2020-12-01,0.02,661,281,0,
1006579966989927059,Cozy unit in Brooklyn,542728435,A,Brooklyn,Flatbush,40.65238,-73.95739,Entire home/apt,100,30,0,,,1,89,0,
936379553880719228,Two Months Stay - Cozy Room in Washington Heights,1815471,Pedro Juan,Manhattan,Washington Heights,40.8386214,-73.93895789999999,Private room,95,60,0,,,1,270,0,
6515686,Lovely room In Williamsburg,4224588,Olivia,Brooklyn,Williamsburg,40.71155,-73.94883,Private room,,30,0,,,1,0,0,
10321100,Historical Highbridge/YankeeVillage,23091281,Sharon,Bronx,Concourse,40.83227,-73.91983,Private room,59,30,77,2022-12-30,0.79,3,364,0,
6731170,Nice & Sweet Apartment in Manhhatan,24131487,Liu,Manhattan,Harlem,40.8032,-73.95258,Entire home/apt,,30,1,2015-08-29,0.01,1,0,0,
639317233046143765,Stylish brand new 2 bedroom close to LGA airport,278790486,Tenzin,Queens,East Elmhurst,40.7568116921765,-73.89757485501708,Entire home/apt,264,30,13,2023-01-04,0.60,1,0,0,
6989258,Cozy Gem in Harlem Close to ALL!,7339760,Maritza,Manhattan,East Harlem,40.79261,-73.93926,Entire home/apt,,30,1,2015-08-13,0.01,1,0,0,
1074814461898120554,Private Bedroom Private Bath,195137,James,Manhattan,Harlem,40.82477,-73.94985,Private room,175,30,0,,,2,262,0,
1142665324510250270,Full Bedroom A in #266: Chinatown,533234561,Tina,Manhattan,Chinatown,40.71356,-73.99307,Private room,104,30,0,,,64,362,0,
45000320,Casa Caterina,11755545,Caterina,Queens,Astoria,40.76678,-73.91317,Private room,60,30,90,2023-11-25,2.24,1,214,33,
13788013,Beautiful & Bright One bedroom in Manhattan UES,10371038,Valerio,Manhattan,Upper East Side,40.77113,-73.94967,Entire home/apt,,30,0,,,1,0,0,
18647180,Beautiful Dupl Brooklyn Apartment w/ a Big Terrace,7041731,Dee,Brooklyn,Bedford-Stuyvesant,40.69005,-73.9587,Entire home/apt,,30,0,,,1,0,0,
808476,Great Space / Private Room,3775799,Wendee,Manhattan,Washington Heights,40.83485,-73.94943,Private room,85,30,1,2013-11-01,0.01,1,365,0,
19382104,Stylish Share With Exposed Brick In Brooklyn,25064774,Eden,Brooklyn,Bedford-Stuyvesant,40.68805,-73.94362,Private room,,30,1,2017-07-16,0.01,1,0,0,
799559099866601408,$3500 Apartment 2 bedrooms in Prospect Park South,217053085,Aleeen,Brooklyn,Flatbush,40.65307,-73.95571,Entire home/apt,117,30,0,,,1,365,0,
21470099,Sunny Living Room with Comfortable Futon,3038856,Samir,Brooklyn,Williamsburg,40.71414,-73.9624,Shared room,,30,0,,,2,0,0,
3386829,Perfect Bowery Getaway w/Balcony,501456,Aaron,Manhattan,Lower East Side,40.72088,-73.99366,Entire home/apt,,30,3,2014-11-13,0.03,1,0,0,
841075,Spacious and Clean Brooklyn Flat,4392420,John,Brooklyn,Bushwick,40.70519,-73.9253,Entire home/apt,,30,22,2016-10-22,0.16,1,0,0,
43669769,Man cave,319889338,Kev,Brooklyn,East Flatbush,40.63292,-73.94503,Shared room,,30,0,,,1,0,0,
27131400,Upper West Side Manhattan spacious apartment,4314926,Leah,Manhattan,Upper West Side,40.79125,-73.97329,Entire home/apt,,30,1,2018-08-19,0.01,2,0,0,
47075658,Beautiful ambiance,377827583,Jusham,Brooklyn,Brownsville,40.65789,-73.91425,Private room,,30,0,,,2,0,0,
1886240,June 30 Th to August 31 st,9813233,Tao,Manhattan,SoHo,40.72559,-74.00093,Entire home/apt,,30,0,,,1,0,0,
31286946,Spacious large bedroom room,88484548,Margaret,Queens,Queens Village,40.70598,-73.73596,Private room,,30,1,2019-01-21,0.02,1,0,0,
7602442,Chelsea Apt Great Location,39868106,Michael,Manhattan,Flatiron District,40.74297,-73.99195,Entire home/apt,,30,0,,,1,0,0,
724070975038470447,Studio apartment perfect for family and friends,481029866,Wajahat Siddiqui,Bronx,Norwood,40.882063163762886,-73.88372249901295,Entire home/apt,,30,0,,,1,0,0,
746610770423774436,Spacious and well located apartment Prospect Park,465718292,Fernanda,Brooklyn,Flatbush,40.64650109999999,-73.9622431,Entire home/apt,,30,0,,,1,0,0,
11003247,Two bedroom Apt. in Wash Heights,57097075,Matt,Manhattan,Washington Heights,40.85035,-73.93856,Entire home/apt,,30,1,2016-08-16,0.01,1,0,0,
694441556716357952,Cheerful 1bedroom in a townhouse Bklyn near train,363928053,Chida,Brooklyn,Kensington,40.64367,-73.98127,Private room,49,30,18,2023-06-01,0.91,9,241,6,
50395307,Family friendly 2bd  in Boerum/Cobble Hill,2264004,Tom/Alissa,Brooklyn,Carroll Gardens,40.6849,-73.98993,Entire home/apt,230,30,11,2023-10-01,0.34,2,61,3,
31543246,Brownstone Top Floor Sunny & Spacious Apartment,236422290,Hart,Manhattan,Harlem,40.8078,-73.94442,Entire home/apt,100,90,8,2021-06-20,0.13,1,87,0,
925972240218569260,Stunning Artist Loft in East Vil,76437430,James,Manhattan,East Village,40.72864999999999,-73.9893618,Entire home/apt,,30,0,,,1,0,0,
40256445,Cozy one bedroom in the heart of Lower East Side,310907037,Am,Manhattan,Lower East Side,40.71944,-73.98643,Entire home/apt,,30,0,,,1,0,0,
19021000,Queen Size Bed,126582789,Nancy,Bronx,Longwood,40.81796,-73.91121,Entire home/apt,,30,0,,,1,0,0,
1046954931487931179,New2 York Stay near Central Park for Holidays,406570749,Myla,Manhattan,East Harlem,40.79007322118383,-73.94548627029515,Entire home/apt,,1,1,2024-01-21,0.29,4,0,1,OSE-STRREG-1051977
1093501851388336355,Bronx Three Bedroom Apartment,553991417,Juliet,Bronx,Allerton,40.86672,-73.85981,Entire home/apt,144,30,0,,,4,179,0,
766154411511432669,Malcolm 4 - Beautiful New Private Bedroom,463464923,Manuel,Brooklyn,Bedford-Stuyvesant,40.69022,-73.93195,Private room,121,30,51,2023-12-03,3.02,9,81,23,
1103988756068919543,Amazing Space in Brooklyn!,308812032,Felicia,Brooklyn,East New York,40.6766967,-73.87647799999999,Private room,141,2,4,2024-04-29,3.64,1,71,4,OSE-STRREG-0001649
8055778,Classic Elegance in Brownstone Near Subway,40176101,Brady,Brooklyn,Bedford-Stuyvesant,40.68886,-73.92871,Private room,109,1,641,2024-04-21,6.11,8,114,82,Exempt
1039093742248512059,Private room in House,215183568,Matilde,Bronx,Tremont,40.84714117955258,-73.89084670263527,Private room,57,30,0,,,1,364,0,
13556607,Affordable Luxury 1,77134747,Marcus,Brooklyn,Cypress Hills,40.67992,-73.89209,Private room,118,30,2,2016-10-09,0.02,1,83,0,
51350305,Modern & Comfortable nearJacobi & A. Einstein,15498547,Pamela,Bronx,Morris Park,40.85268,-73.84757,Entire home/apt,271,30,0,,,1,66,0,
1023371010670890196,1 bedroom in Kew Gardens,369751744,Rahul Kabir,Queens,Kew Gardens,40.7062867220478,-73.83170566158873,Private room,60,30,0,,,1,263,0,
833478063763434305,Beautiful Apartment-Steps From Subway to Manhattan,4509849,Ines,Bronx,Fordham,40.86889137531927,-73.89330435948709,Entire home/apt,175,30,24,2023-09-04,1.69,3,365,16,
